ID_Commercant,Zone_Dakar,Secteur_Activite,Volume_Mensuel_FCFA,Evolution_Ventes_3M_Pct,Nb_Transferts_Recus_Mois,Anciennete_Mois,Defaut_Paiement
SN-7713,Parcelles Assainies,Restauration,701978.0,,89,107.0,0
SN-7714,Marche Sandaga,nan,1248818.0,20.089867459873716,169,95.0,0
SN-7715,Marche Sandaga,Restauration,1068655.0,7.888866452300228,26,117.0,0
SN-7716,Medina,Alimentation,1861682.0,9.674119312191236,98,115.0,0
SN-7717,Marche Sandaga,Restauration,1101172.0,11.76584104114167,12,-4.0,0
SN-7718, Pikine ,Restauration,42854.0,17.88609627265164,76,89.0,1
SN-7719,Medina,Habillement,686105.0,30.8727465091113,45,14.0,1
SN-7720,Marché Sandaga,Habillement,1893049.0,-12.424271529213982,30,81.0,0
SN-7721,PIKINE,Alimentation,761515.0,-23.94950905218288,15,46.0,1
SN-7722, Pikine ,Alimentation,904843.0,13.807358816820752,111,31.0,0
SN-7723,Yoff,Services,1766760.0,-6.616176144620417,53,94.0,0
SN-7724,Marche Sandaga,Services,571720.0,23.589935177552206,168,-4.0,1
SN-7725,PIKINE,Habillement,820016.0,15.337455405223729,29,5.0,1
SN-7726,PIKINE,Habillement,1745280.0,-5.825335199933788,125,119.0,0
SN-7727,Marche Sandaga,Habillement,680937.0,-37.80586571458619,71,26.0,1
SN-7728,PIKINE,Habillement,339753.0,0.2111641023831162,25,-1.0,0
SN-7729,Guediawaye,Habillement,1814593.0,3.6225211343274175,78,41.0,1
SN-7730, Pikine ,Habillement,1702070.0,,96,35.0,0
SN-7731,Parcelles Assainies,nan,1883354.0,39.743879807945504,49,98.0,0
SN-7732,Pikine,Restauration,930137.0,3.269430716389437,163,95.0,0
SN-7733,Medina,Alimentation,51989.0,-1.1142354579863165,125,86.0,0
SN-7734,Marché Sandaga,Services,1739264.0,-8.711784812531484,59,90.0,0
SN-7735,Guediawaye,Services,576466.0,7.963037797757902,49,31.0,1
SN-7736, Pikine ,Alimentation,1423950.0,43.07767133417645,74,25.0,0
SN-7737,Marche Sandaga,Restauration,472375.0,18.292721118649403,140,31.0,1
SN-7738,Marché Sandaga,Services,492863.0,-22.255747773571905,46,33.0,1
SN-7739,Marche Sandaga,Restauration,1877441.0,,13,7.0,0
SN-7740,Guediawaye,nan,1403456.0,11.727308675125595,56,107.0,0
SN-7741,Pikine,Restauration,724875.0,4.067237022039473,163,-5.0,0
SN-7742,Pikine,Habillement,399487.0,-6.16668713713497,30,77.0,0
SN-7743,Parcelles Assainies,Restauration,380675.0,3.66728702010589,107,54.0,1
SN-7744,PIKINE,Alimentation,1466572.0,-1.2503605001350537,196,63.0,0
SN-7745,Marche Sandaga,Services,314035.0,24.034028325462792,18,97.0,1
SN-7746, Pikine ,Alimentation,706372.0,2.323958264990199,91,5.0,0
SN-7747,Marche Sandaga,Restauration,1914216.0,-18.91036367249887,118,12.0,0
SN-7748,Parcelles Assainies,Électronique,1434428.0,19.752992397934374,111,50.0,0
SN-7749,Pikine,Services,817082.0,-16.500870949590823,117,85.0,0
SN-7750,Pikine,Restauration,215978.0,29.82477033815966,174,91.0,0
SN-7751,Ouakam,Habillement,953178.0,-38.77984550430783,182,61.0,0
SN-7752,Pikine,Restauration,1218414.0,16.642731925902375,100,19.0,1
SN-7753,Ouakam,Restauration,21779.0,13.57002138400767,130,-1.0,0
SN-7754,Pikine,Services,1503521.0,40.2856946864088,142,32.0,0
SN-7755,Ouakam,Alimentation,178164.0,8.016636004449387,194,11.0,1
SN-7756,Pikine,Alimentation,1341014.0,14.366217436498411,163,93.0,0
SN-7757, Pikine ,Électronique,443119.0,3.1212232608975183,164,3.0,1
SN-7758,Guediawaye,Électronique,1343301.0,35.324296995910295,17,2.0,0
SN-7759,PIKINE,Restauration,1003538.0,26.34550174111088,46,23.0,1
SN-7760,Yoff,Restauration,1085742.0,-19.349341151450364,5,44.0,0
SN-7761,PIKINE,Restauration,170191.0,15.543031957019913,106,77.0,0
SN-7762,Parcelles Assainies,Alimentation,1468376.0,-15.12234839015406,121,56.0,0
SN-7763,Marché Sandaga,Services,910369.0,2.3112162782635837,32,111.0,1
SN-7764,PIKINE,Services,1195611.0,-27.19153082467819,38,92.0,0
SN-7765,Pikine,Électronique,1632850.0,12.206572208180075,108,70.0,0
SN-7766,Parcelles Assainies,Habillement,1171536.0,16.19125280905848,186,80.0,0
SN-7767,Parcelles Assainies,Restauration,665034.0,-16.51578750862226,68,84.0,0
SN-7768,Ouakam,Électronique,1330855.0,9.97820639688991,36,80.0,0
SN-7769, Pikine ,Alimentation,736048.0,22.729839577360057,173,40.0,0
SN-7770,Marché Sandaga,Électronique,1150747.0,32.68586744749695,14,66.0,0
SN-7771,PIKINE,Alimentation,1636943.0,-9.656369714640702,88,7.0,0
SN-7772,Marché Sandaga,Électronique,1740983.0,,38,-3.0,0
SN-7773,Pikine,Habillement,1082507.0,,66,98.0,0
SN-7774,Parcelles Assainies,Habillement,579760.0,6.626118112851234,113,36.0,1
SN-7775,Pikine,Alimentation,1552761.0,65.97502888237443,158,32.0,0
SN-7776,PIKINE,Alimentation,1420237.0,-3.735605633006415,159,112.0,0
SN-7777,Parcelles Assainies,Habillement,1891643.0,-18.745347723759636,16,38.0,0
SN-7778,Ouakam,Alimentation,1754091.0,5.489613580340861,182,7.0,0
SN-7779,Yoff,Alimentation,1076552.0,-44.464479503320874,75,89.0,0
SN-7780,Parcelles Assainies,nan,639997.0,-16.985487050217255,198,41.0,0
SN-7781,Pikine,Restauration,326236.0,28.02317117792327,51,98.0,1
SN-7782,PIKINE,Habillement,1510463.0,-39.29187303818602,131,89.0,0
SN-7783,Medina,Électronique,451386.0,7.54747368343529,30,45.0,0
SN-7784,Guediawaye,Restauration,628494.0,-41.74091867964533,93,53.0,1
SN-7785,Guediawaye,Restauration,1940332.0,19.65124879424874,8,69.0,0
SN-7786,Marché Sandaga,Électronique,1621412.0,44.90874531830718,74,66.0,0
SN-7787,PIKINE,Restauration,1265388.0,2.0144125613959716,112,113.0,0
SN-7788,Marché Sandaga,Électronique,774001.0,-12.65498265440346,180,84.0,0
SN-7789,Yoff,Alimentation,1456012.0,-21.345075306206986,21,66.0,0
SN-7790,Yoff,Restauration,1889883.0,-14.716096441212432,76,32.0,0
SN-7791,Medina,Services,579898.0,-32.038146477459925,81,38.0,0
SN-7792,Yoff,Habillement,570979.0,-31.114280676792813,167,68.0,0
SN-7793,Medina,nan,1082615.0,6.770837087052627,120,119.0,0
SN-7794,Pikine,nan,1591661.0,16.29409796493518,93,23.0,0
SN-7795,PIKINE,Alimentation,1674442.0,-6.370201098600642,131,34.0,0
SN-7796,Parcelles Assainies,Habillement,280667.0,-26.51516283278031,2,85.0,0
SN-7797,Marché Sandaga,Services,415053.0,-18.32332046699992,169,59.0,0
SN-7798,Marche Sandaga,Habillement,1045509.0,,181,96.0,0
SN-7799,Pikine,Alimentation,26030.0,26.241233654579013,147,100.0,0
SN-7800, Pikine ,Restauration,804077.0,-3.1478835488539048,105,77.0,0
SN-7801,Ouakam,Services,1825559.0,-5.707350375008917,5,19.0,0
SN-7802,Medina,Habillement,1682777.0,7.230425815152344,56,19.0,0
SN-7803,Pikine,nan,1407546.0,11.367589158168144,160,23.0,1
SN-7804,Marche Sandaga,Électronique,205133.0,13.568528936105688,94,66.0,1
SN-7805,Marché Sandaga,Restauration,1103839.0,25.55126016232423,141,92.0,1
SN-7806,Marché Sandaga,Restauration,425348.0,1.5271122302285387,96,40.0,1
SN-7807,Guediawaye,Habillement,1630224.0,-3.1808783635154017,172,107.0,1
SN-7808,Ouakam,Restauration,1133120.0,-26.24186003548732,65,88.0,0
SN-7809,Ouakam,Restauration,1405202.0,15.0547268194963,94,36.0,0
SN-7810,Yoff,Électronique,1299807.0,-10.849958733910249,46,3.0,0
SN-7811,Marché Sandaga,Électronique,815886.0,-4.313669348805251,111,66.0,1
SN-7812, Pikine ,Alimentation,1816722.0,-10.099583292609402,79,33.0,1
SN-7813,Yoff,Alimentation,1144040.0,-8.727288225463857,165,-4.0,0
SN-7814,Ouakam,Restauration,60017.0,-24.34519601021123,29,26.0,0
SN-7815, Pikine ,Alimentation,1584030.0,27.099167607640275,39,51.0,0
SN-7816,Ouakam,Électronique,1698077.0,4.768131909928092,90,20.0,0
SN-7817,Pikine,Électronique,1981062.0,,122,31.0,0
SN-7818,Guediawaye,Alimentation,351349.0,-6.911763149722134,89,10.0,1
SN-7819,Marché Sandaga,Services,365217.0,-3.7753755696351394,122,105.0,0
SN-7820, Pikine ,Restauration,1977585.0,-10.11135739671249,128,108.0,0
SN-7821,Ouakam,Alimentation,168960.0,-14.901591996787232,58,116.0,1
SN-7822,Guediawaye,Restauration,1791597.0,-0.01104492027558466,160,100.0,0
SN-7823,Pikine,Restauration,399926.0,13.551711378327573,193,12.0,0
SN-7824,Marché Sandaga,Restauration,1571661.0,,61,110.0,0
SN-7825,PIKINE,Alimentation,1762109.0,-3.754551398119239,199,-5.0,0
SN-7826,Yoff,Services,429778.0,-2.793583141157562,128,33.0,0
SN-7827,Yoff,Services,207561.0,18.99772352824366,91,36.0,0
SN-7828,Marche Sandaga,Alimentation,698784.0,-42.57168330824544,86,115.0,0
SN-7829,Guediawaye,Électronique,620650.0,16.010291694072375,41,116.0,0
SN-7830,Ouakam,Habillement,132507.0,-33.44114592280433,77,81.0,1
SN-7831,Pikine,Habillement,797213.0,25.424756836561222,121,79.0,0
SN-7832,Guediawaye,Alimentation,724017.0,-13.13840464493219,160,44.0,1
SN-7833, Pikine ,Électronique,953342.0,2.342767433544319,56,29.0,0
SN-7834,Yoff,Électronique,1847875.0,8.55497044870184,77,104.0,0
SN-7835,Pikine,Électronique,546799.0,-6.947748673191752,122,98.0,0
SN-7836,Ouakam,Électronique,1947898.0,4.65867100710954,129,9.0,0
SN-7837,PIKINE,Services,1323788.0,-4.397121904885568,181,18.0,0
SN-7838,Pikine,Habillement,25421.0,42.39741267076337,64,84.0,0
SN-7839,Pikine,Services,259162.0,12.042955258292935,125,30.0,1
SN-7840,Guediawaye,Restauration,1289070.0,7.5334119748082315,188,12.0,0
SN-7841,Marche Sandaga,Habillement,961118.0,-28.8616027017064,156,50.0,0
SN-7842,Ouakam,nan,1684972.0,31.207630838539764,76,12.0,0
SN-7843,Medina,Restauration,1622468.0,11.117278626339067,195,69.0,0
SN-7844,Ouakam,Services,1596989.0,3.674842095783694,153,112.0,0
SN-7845,Pikine,Services,1519822.0,-15.629677947478891,197,82.0,0
SN-7846,PIKINE,Restauration,1609689.0,-36.12127013353047,105,0.0,0
SN-7847, Pikine ,Électronique,1073329.0,8.538603827391976,96,26.0,1
SN-7848,Medina,Restauration,231484.0,6.97496901204673,12,117.0,0
SN-7849, Pikine ,Électronique,1173873.0,,72,29.0,1
SN-7850, Pikine ,Services,985613.0,-22.425926739448308,143,49.0,0
SN-7851,Pikine,Restauration,351762.0,,163,28.0,1
SN-7852,Yoff,Restauration,549237.0,-25.152761835522,110,8.0,0
SN-7853,Pikine,Services,1226386.0,4.657558379368501,64,91.0,0
SN-7854,Ouakam,Alimentation,1009448.0,11.927457838196979,45,85.0,0
SN-7855,PIKINE,Restauration,1461014.0,43.489936467025146,178,80.0,0
SN-7856,Parcelles Assainies,Habillement,1758210.0,-13.884145709806328,60,90.0,0
SN-7857,Yoff,Habillement,1491507.0,24.9985196537402,127,79.0,0
SN-7858,Marche Sandaga,Habillement,762827.0,18.657158554940917,101,9.0,0
SN-7859,Guediawaye,Électronique,691257.0,18.236950496063674,51,102.0,0
SN-7860,Yoff,Alimentation,956423.0,12.293529092771609,46,97.0,1
SN-7861,PIKINE,Habillement,569810.0,22.921727630099372,57,71.0,0
SN-7862,PIKINE,Habillement,1340283.0,0.1900673937871435,13,119.0,0
SN-7863,Medina,Habillement,1458857.0,7.525175676665378,136,43.0,0
SN-7864,Medina,Électronique,1737243.0,16.69003232779127,177,21.0,0
SN-7865,Marché Sandaga,Électronique,1907906.0,-16.649051941206768,106,23.0,0
SN-7866,Ouakam,Habillement,1626558.0,26.80853721867107,180,49.0,0
SN-7867,Yoff,Électronique,1726181.0,28.193005893403114,135,88.0,0
SN-7868,Guediawaye,Alimentation,1470427.0,-12.488752562209624,128,29.0,0
SN-7869,Marche Sandaga,Habillement,1214554.0,32.44900922717692,53,37.0,0
SN-7870,Ouakam,Électronique,1138502.0,-9.201208003355944,41,72.0,0
SN-7871,Parcelles Assainies,Alimentation,1486760.0,-0.5921055083424386,86,34.0,0
SN-7872,Pikine,Alimentation,859476.0,29.764611175978768,33,68.0,0
SN-7873,PIKINE,Restauration,705540.0,-16.020288298676807,167,72.0,0
SN-7874,Yoff,Habillement,1846975.0,23.18465727196095,174,42.0,0
SN-7875,Marche Sandaga,Alimentation,1312381.0,3.587107642222267,77,17.0,0
SN-7876,Marche Sandaga,Restauration,1314056.0,-3.4348901025426297,194,59.0,1
SN-7877,Marche Sandaga,Alimentation,1741372.0,40.01949279746921,157,43.0,0
SN-7878,Pikine,Électronique,450130.0,5.0267418822249805,64,45.0,0
SN-7879,Ouakam,Habillement,1225293.0,26.516164799489935,83,119.0,0
SN-7880,Yoff,nan,1437851.0,6.3143132042045425,76,-1.0,0
SN-7881,PIKINE,Services,1560056.0,-13.65122368455655,54,51.0,0
SN-7882, Pikine ,Restauration,1616840.0,-18.164195380233885,19,59.0,0
SN-7883,Marché Sandaga,Habillement,372943.0,3.4572420389380394,166,3.0,1
SN-7884,Yoff,Restauration,761129.0,-5.978355466697263,90,45.0,0
SN-7885, Pikine ,Alimentation,1718878.0,-3.6025466545671216,178,6.0,1
SN-7886, Pikine ,Restauration,1410768.0,8.379155392375168,51,101.0,0
SN-7887,Marche Sandaga,Restauration,793378.0,-5.8824579292220385,12,69.0,1
SN-7888,Medina,Habillement,948303.0,4.481190671722188,156,83.0,0
SN-7889,Parcelles Assainies,Restauration,429638.0,42.502164596648264,195,109.0,0
SN-7890,Pikine,Services,540580.0,40.81559727146933,167,17.0,0
SN-7891,Pikine,Habillement,299933.0,3.7551872349027193,146,-1.0,1
SN-7892,Marche Sandaga,Électronique,1524975.0,-13.255741288421328,123,73.0,0
SN-7893,Marche Sandaga,Alimentation,1803091.0,11.129437582350016,111,55.0,0
SN-7894, Pikine ,nan,849005.0,53.26167327771475,184,76.0,0
SN-7895,Parcelles Assainies,Électronique,1178229.0,-18.64238435592225,125,73.0,1
SN-7896,Pikine,Habillement,1329337.0,-28.221395545112316,30,3.0,0
SN-7897,PIKINE,nan,1926137.0,,46,104.0,0
SN-7898, Pikine ,Restauration,843453.0,5.81370272022578,145,17.0,0
SN-7899,Ouakam,Services,994875.0,3.4754969890507144,120,64.0,0
SN-7900, Pikine ,Services,1363169.0,-5.444105391212425,180,36.0,0
SN-7901, Pikine ,Restauration,1686888.0,-17.226444571996698,130,27.0,0
SN-7902,PIKINE,Habillement,649466.0,20.680542601440266,37,48.0,0
SN-7903,Guediawaye,Électronique,1932225.0,16.711996610870056,119,48.0,0
SN-7904,Guediawaye,Alimentation,1964748.0,-26.076329578267547,20,58.0,0
SN-7905,Marché Sandaga,Restauration,590762.0,-21.2571268210325,94,100.0,0
SN-7906,Guediawaye,Restauration,789474.0,36.76744014875275,108,52.0,0
SN-7907,Yoff,nan,1147261.0,-25.16570481227328,118,112.0,0
SN-7908,Pikine,Services,326456.0,-22.79524244577494,137,101.0,0
SN-7909,Marché Sandaga,nan,1475977.0,41.44053902109213,38,81.0,0
SN-7910,Marche Sandaga,Restauration,788897.0,46.17604087730505,184,84.0,0
SN-7911,Guediawaye,Restauration,568251.0,-4.953698392042496,155,73.0,0
SN-7912,Parcelles Assainies,Électronique,1046844.0,0.7739463988834244,143,113.0,0
SN-7913,PIKINE,Électronique,1873247.0,-2.6169245308414864,47,16.0,0
SN-7914, Pikine ,Restauration,1617425.0,3.760010936692743,97,-4.0,0
SN-7915,Yoff,Habillement,310381.0,-25.832204838094196,24,24.0,1
SN-7916,PIKINE,Électronique,104263.0,15.629103429702944,121,85.0,0
SN-7917,Marche Sandaga,Électronique,1466069.0,7.009590090036086,77,102.0,1
SN-7918, Pikine ,Restauration,366017.0,21.027406704804484,92,16.0,1
SN-7919, Pikine ,Électronique,749528.0,-7.6965714714151945,41,23.0,0
SN-7920,Marche Sandaga,Services,1047111.0,-25.134956324961195,193,2.0,0
SN-7921,Marche Sandaga,Alimentation,1712897.0,-0.3668275831655141,10,117.0,0
SN-7922,Parcelles Assainies,Restauration,361325.0,-14.649347307354406,100,102.0,0
SN-7923, Pikine ,Alimentation,1141077.0,20.15352062142435,143,74.0,0
SN-7924,PIKINE,Services,1631209.0,10.803531639719568,164,21.0,0
SN-7925,PIKINE,Restauration,493968.0,6.719054340760373,47,73.0,0
SN-7926,Parcelles Assainies,Services,1000137.0,-12.036550922299698,119,55.0,0
SN-7927,Marché Sandaga,nan,683347.0,-36.50788472608877,22,90.0,0
SN-7928,Marché Sandaga,Restauration,567681.0,,65,18.0,1
SN-7929,Marche Sandaga,Restauration,1713588.0,7.778447021701726,76,86.0,0
SN-7930,PIKINE,Alimentation,1606413.0,-47.81044388735563,26,1.0,0
SN-7931,Pikine,Électronique,285676.0,27.3502242863786,71,95.0,1
SN-7932, Pikine ,Électronique,413233.0,-49.813404128216206,187,5.0,1
SN-7933,Marche Sandaga,Alimentation,1805664.0,-6.875833689857197,41,70.0,0
SN-7934,Yoff,Alimentation,1172460.0,-24.374902099748365,146,12.0,1
SN-7935,Ouakam,Électronique,1165512.0,-27.214004437779565,48,96.0,1
SN-7936,Marché Sandaga,Restauration,365684.0,-10.311054742999644,2,118.0,0
SN-7937,Medina,Électronique,1928356.0,9.0000611053211,97,21.0,0
SN-7938,PIKINE,Alimentation,274310.0,3.09342515029506,64,79.0,0
SN-7939,Yoff,Alimentation,374657.0,-29.38576961138523,126,95.0,0
SN-7940,Medina,Habillement,1155749.0,-29.119418357024532,119,6.0,0
SN-7941,Pikine,Électronique,1168953.0,7.667250871361501,95,110.0,0
SN-7942, Pikine ,Électronique,678968.0,17.794782053818782,147,67.0,0
SN-7943,Marché Sandaga,nan,1391476.0,-34.640830557047444,127,94.0,0
SN-7944,Marche Sandaga,Habillement,1925052.0,64.49920715843473,93,113.0,0
SN-7945,Marche Sandaga,Alimentation,1709875.0,0.42957166819233367,163,84.0,0
SN-7946,Marché Sandaga,Services,33924.0,14.629083350951731,34,88.0,0
SN-7947,Yoff,Électronique,1802518.0,23.38303044486361,139,114.0,0
SN-7948,Guediawaye,Habillement,192546.0,17.005835733418763,28,32.0,1
SN-7949, Pikine ,Habillement,644168.0,-53.087705066722826,89,13.0,0
SN-7950,Pikine,Restauration,555477.0,0.14752740058498806,168,18.0,0
SN-7951,Marche Sandaga,Électronique,903364.0,11.34490757735729,28,93.0,0
SN-7952,Marche Sandaga,Alimentation,1562716.0,27.054441358816813,169,67.0,0
SN-7953, Pikine ,Électronique,1741564.0,,178,72.0,0
SN-7954,PIKINE,Restauration,1719258.0,-24.01000623929455,51,47.0,0
SN-7955,Parcelles Assainies,Services,1059572.0,-5.378353808811371,15,15.0,1
SN-7956,Ouakam,Habillement,1698022.0,-27.036596306731738,170,69.0,0
SN-7957,Yoff,nan,739470.0,6.887637654943902,169,45.0,0
SN-7958,Medina,nan,917399.0,-39.79762865424657,97,60.0,0
SN-7959,Yoff,Alimentation,1708057.0,-1.5280373134364371,171,28.0,0
SN-7960,Guediawaye,Restauration,300422.0,-3.437540247454521,130,23.0,1
SN-7961,Guediawaye,Électronique,723368.0,14.361223194931437,72,25.0,0
SN-7962,Parcelles Assainies,Services,219409.0,8.180569850046647,7,7.0,1
SN-7963,Medina,Électronique,1155176.0,24.609516959652595,36,104.0,0
SN-7964, Pikine ,Alimentation,312512.0,18.876466406557043,173,114.0,1
SN-7965,Guediawaye,Services,1513254.0,-57.43577420002865,63,43.0,0
SN-7966, Pikine ,Services,1770276.0,-12.449804502539974,50,87.0,0
SN-7967,Medina,Restauration,276757.0,24.21008028386066,159,108.0,1
SN-7968,Ouakam,Électronique,667144.0,-26.893430258263876,135,20.0,0
SN-7969,Ouakam,Restauration,823178.0,17.306761971324125,197,101.0,0
SN-7970,PIKINE,Services,958054.0,-15.229941189488212,107,72.0,0
SN-7971,Parcelles Assainies,Services,314581.0,-10.150364950380464,36,77.0,1
SN-7972,Guediawaye,Alimentation,74989.0,,107,34.0,0
SN-7973,Ouakam,Alimentation,1478296.0,-1.136928005694022,184,86.0,0
SN-7974, Pikine ,Électronique,1821480.0,7.32460635755432,9,77.0,0
SN-7975,Marche Sandaga,Alimentation,1876904.0,19.763116087573767,50,41.0,0
SN-7976,Guediawaye,Alimentation,1808154.0,-14.345632009052068,53,106.0,0
SN-7977,Medina,Électronique,778560.0,7.636649888187001,28,90.0,0
SN-7978, Pikine ,Restauration,746639.0,-3.43116926647237,175,43.0,0
SN-7979,Ouakam,Services,883535.0,-8.988044704610594,94,87.0,0
SN-7980,PIKINE,Habillement,1063617.0,30.819250112856448,140,82.0,0
SN-7981,Guediawaye,Habillement,1860287.0,-18.022878363771028,119,27.0,0
SN-7982,Marche Sandaga,Habillement,660276.0,-16.93533952459959,7,11.0,0
SN-7983,PIKINE,Habillement,538222.0,4.93023308824862,52,67.0,0
SN-7984,Guediawaye,nan,625008.0,2.3210330622903936,1,96.0,0
SN-7985,Medina,Électronique,216893.0,12.8162510666379,121,109.0,0
SN-7986, Pikine ,Habillement,321313.0,27.942415925340356,28,42.0,1
SN-7987,Medina,Services,1330863.0,18.66489943172889,11,78.0,0
SN-7988,Yoff,nan,1104419.0,12.129004361364142,86,107.0,0
SN-7989,Parcelles Assainies,Alimentation,1885170.0,11.437620505611468,107,80.0,0
SN-7990,PIKINE,Restauration,907201.0,-35.22442559487339,153,23.0,0
SN-7991,Marche Sandaga,Restauration,1961942.0,-0.7226649866937745,122,95.0,0
SN-7992, Pikine ,Électronique,266875.0,23.912735126521596,143,99.0,0
SN-7993,Ouakam,Habillement,528187.0,-8.51237410141334,191,65.0,0
SN-7994,Yoff,Habillement,1770271.0,-1.698517430100253,29,96.0,1
SN-7995,Yoff,Restauration,757648.0,-24.29315688750242,87,99.0,0
SN-7996,Parcelles Assainies,Alimentation,344036.0,17.813037741481136,187,50.0,0
SN-7997,Medina,Électronique,940881.0,-12.012152472572904,195,12.0,1
SN-7998,Guediawaye,Restauration,848251.0,-4.296671999536415,129,36.0,1
SN-7999,Pikine,Électronique,448633.0,,58,72.0,0
SN-8000,Marche Sandaga,Habillement,495842.0,,0,89.0,0
SN-8001, Pikine ,Électronique,275726.0,-11.754566307505662,182,22.0,0
SN-8002,Marche Sandaga,Électronique,63600.0,19.403846503779953,131,98.0,0
SN-8003,Marche Sandaga,Alimentation,221408.0,13.763350484857991,180,80.0,1
SN-8004,Ouakam,Restauration,533390.0,-8.051352326882697,3,106.0,1
SN-8005,Marché Sandaga,Électronique,1253754.0,,8,116.0,0
SN-8006,Ouakam,Services,1332417.0,3.4529671177726353,194,27.0,0
SN-8007,Ouakam,Habillement,1849893.0,4.941257145646475,136,81.0,0
SN-8008,Marche Sandaga,Restauration,483145.0,-4.041412009700619,107,94.0,0
SN-8009,Ouakam,Alimentation,190814.0,-20.20096678152958,184,105.0,0
SN-8010,Guediawaye,Restauration,1104393.0,27.102267411978076,12,12.0,0
SN-8011,Marché Sandaga,Électronique,480543.0,2.4519773449139013,120,17.0,0
SN-8012, Pikine ,Électronique,1158362.0,0.12961888420707685,59,52.0,0
SN-8013,Guediawaye,Électronique,1484495.0,,138,93.0,0
SN-8014,Marché Sandaga,Électronique,248882.0,2.4704856970541518,33,110.0,0
SN-8015,Medina,Électronique,1911575.0,-26.668521131650206,44,4.0,0
SN-8016,PIKINE,Alimentation,858350.0,5.540828978105204,61,36.0,0
SN-8017,Parcelles Assainies,Services,551808.0,9.689801429372066,85,85.0,1
SN-8018,Pikine,Alimentation,1774892.0,5.043106914564806,62,3.0,0
SN-8019,PIKINE,nan,1988837.0,0.563310911247741,126,-5.0,0
